Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-05-13 14:14:53.894515,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,2 974,2 980,2 850,"-4,36"
2026-05-13 14:14:53.894578,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,765,5 200,5 220,"0,38"
2026-05-13 14:14:53.894619,BICC,BICI COTE D'IVOIRE,1 207,26 300,26 400,"0,38"
2026-05-13 14:14:53.894661,BNBC,BERNABE COTE D'IVOIRE,3 113,1 500,1 590,"6,35"
2026-05-13 14:14:53.894683,BOAB,BANK OF AFRICA BENIN,2 444,9 420,9 420,"0,00"
2026-05-13 14:14:53.894704,BOABF,BANK OF AFRICA BURKINA FASO,2 386,5 400,5 410,"0,00"
2026-05-13 14:14:53.894728,BOAC,BANK OF AFRICA COTE D'IVOIRE,8 469,8 585,8 595,"0,12"
2026-05-13 14:14:53.894747,BOAM,BANK OF AFRICA MALI,2 998,4 680,4 680,"0,00"
2026-05-13 14:14:53.894766,BOAN,BANK OF AFRICA NIGER,6 899,3 445,3 400,"-1,16"
2026-05-13 14:14:53.894785,BOAS,BANK OF AFRICA SENEGAL,11 285,7 400,7 500,"0,00"
2026-05-13 14:14:53.894804,CABC,SICABLE COTE D'IVOIRE,2 865,3 490,3 500,"2,94"
2026-05-13 14:14:53.894822,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,7 154,17 300,17 750,"2,01"
2026-05-13 14:14:53.894841,CFAC,CFAO MOTORS COTE D'IVOIRE,5 953,1 380,1 480,"7,25"
2026-05-13 14:14:53.894859,CIEC,CIE COTE D'IVOIRE,4 255,3 300,3 300,"0,15"
2026-05-13 14:14:53.894876,ECOC,ECOBANK COTE D'IVOIRE,930,16 200,16 300,"0,62"
2026-05-13 14:14:53.894894,ETIT,Ecobank Transnational Incorporated TOGO,263 931,30,30,"0,00"
2026-05-13 14:14:53.894911,FTSC,FILTISAC COTE D'IVOIRE,2 176,2 240,2 250,"0,45"
2026-05-13 14:14:53.894929,LNBB,LOTERIE NATIONALE DU BENIN,6 034,3 865,3 900,"0,91"
2026-05-13 14:14:53.894971,NEIC,NEI-CEDA COTE D'IVOIRE,11 263,1 890,1 990,"5,29"
2026-05-13 14:14:53.894991,NSBC,NSIA BANQUE COTE D'IVOIRE,2 409,13 810,14 020,"1,52"
2026-05-13 14:14:53.895012,NTLC,NESTLE COTE D'IVOIRE,417,11 400,11 600,"-0,85"
2026-05-13 14:14:53.895031,ONTBF,ONATEL BURKINA FASO,2 778,2 680,2 750,"2,61"
2026-05-13 14:14:53.895050,ORAC,ORANGE COTE D'IVOIRE,1 292,15 100,15 195,"0,96"
2026-05-13 14:14:53.895068,ORGT,ORAGROUP TOGO,10 699,2 700,2 565,"-6,39"
2026-05-13 14:14:53.895087,PALC,PALM COTE D'IVOIRE,684,7 650,7 800,"-0,64"
2026-05-13 14:14:53.895105,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,941,3 690,3 695,"0,14"
2026-05-13 14:14:53.895123,SAFC,SAFCA COTE D'IVOIRE,23 914,3 985,3 945,"5,34"
2026-05-13 14:14:53.895141,SCRC,SUCRIVOIRE COTE D'IVOIRE,19 295,2 300,2 455,"7,44"
2026-05-13 14:14:53.895159,SDCC,SODE COTE D'IVOIRE,821,9 395,9 505,"1,17"
2026-05-13 14:14:53.895176,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,4 594,1 750,1 785,"2,29"
2026-05-13 14:14:53.895193,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,8 843,1 485,1 600,"6,67"
2026-05-13 14:14:53.895211,SGBC,SOCIETE GENERALE COTE D'IVOIRE,973,34 990,34 995,"0,01"
2026-05-13 14:14:53.895228,SHEC,VIVO ENERGY COTE D'IVOIRE,3 644,1 910,2 000,"3,09"
2026-05-13 14:14:53.895245,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,4 688,7 150,7 290,"-0,07"
2026-05-13 14:14:53.895262,SICC,SICOR COTE D'IVOIRE,335,4 380,4 380,"-0,23"
2026-05-13 14:14:53.895283,SIVC,ERIUM COTE D’IVOIRE,4 264,2 860,2 860,"0,00"
2026-05-13 14:14:53.895300,SLBC,SOLIBRA COTE D'IVOIRE,67,38 000,37 990,"1,31"
2026-05-13 14:14:53.895318,SMBC,SMB COTE D'IVOIRE,1 180,12 685,12 295,"-3,07"
2026-05-13 14:14:53.895336,SNTS,SONATEL SENEGAL,5 213,28 950,28 900,"-0,03"
2026-05-13 14:14:53.895354,SOGC,SOGB COTE D'IVOIRE,635,7 395,7 450,"0,68"
2026-05-13 14:14:53.895372,SPHC,SAPH COTE D'IVOIRE,2 173,6 905,6 995,"0,00"
2026-05-13 14:14:53.895393,STAC,SETAO COTE D'IVOIRE,2 272,2 600,2 750,"5,77"
2026-05-13 14:14:53.895412,STBC,SITAB COTE D'IVOIRE,1 665,21 230,21 000,"-0,24"
2026-05-13 14:14:53.895430,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,10 060,2 850,3 000,"-1,96"
2026-05-13 14:14:53.895448,TTLS,TOTALENERGIES MARKETING SENEGAL,2 139,2 950,3 025,"6,33"
2026-05-13 14:14:53.895467,UNLC,UNILEVER COTE D'IVOIRE,43,57 000,60 295,"7,48"
2026-05-13 14:14:53.895485,UNXC,UNIWAX COTE D'IVOIRE,14 898,1 825,1 800,"-1,37"
