Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-04-10 10:47:13.980833,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,105,3 420,3 420,"0,00"
2026-04-10 10:47:13.980879,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,418,5 150,5 150,"-0,58"
2026-04-10 10:47:13.980902,BICC,BICI COTE D'IVOIRE,197,23 500,23 500,"0,00"
2026-04-10 10:47:13.980923,BNBC,BERNABE COTE D'IVOIRE,591,1 585,1 580,"0,00"
2026-04-10 10:47:13.980941,BOAB,BANK OF AFRICA BENIN,3 118,7 540,7 500,"-0,53"
2026-04-10 10:47:13.980959,BOABF,BANK OF AFRICA BURKINA FASO,882,5 680,5 685,"0,00"
2026-04-10 10:47:13.980975,BOAC,BANK OF AFRICA COTE D'IVOIRE,3 738,8 485,8 495,"0,18"
2026-04-10 10:47:13.980990,BOAM,BANK OF AFRICA MALI,133,4 640,4 640,"-0,11"
2026-04-10 10:47:13.981006,BOAN,BANK OF AFRICA NIGER,1 866,2 800,2 810,"0,36"
2026-04-10 10:47:13.981022,BOAS,BANK OF AFRICA SENEGAL,1 681,6 700,6 700,"0,00"
2026-04-10 10:47:13.981038,CABC,SICABLE COTE D'IVOIRE,1 027,4 090,4 100,"0,12"
2026-04-10 10:47:13.981054,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,164,15 100,15 055,"-0,03"
2026-04-10 10:47:13.981071,CFAC,CFAO MOTORS COTE D'IVOIRE,307,1 695,1 695,"0,00"
2026-04-10 10:47:13.981087,CIEC,CIE COTE D'IVOIRE,558,3 200,3 230,"-0,46"
2026-04-10 10:47:13.981102,ECOC,ECOBANK COTE D'IVOIRE,262,16 210,16 290,"0,56"
2026-04-10 10:47:13.981121,ETIT,Ecobank Transnational Incorporated TOGO,166 574,34,34,"0,00"
2026-04-10 10:47:13.981137,FTSC,FILTISAC COTE D'IVOIRE,1 545,2 305,2 290,"-0,65"
2026-04-10 10:47:13.981152,LNBB,LOTERIE NATIONALE DU BENIN,81,3 855,3 895,"1,04"
2026-04-10 10:47:13.981167,NEIC,NEI-CEDA COTE D'IVOIRE,419,1 365,1 375,"0,73"
2026-04-10 10:47:13.981214,NSBC,NSIA BANQUE COTE D'IVOIRE,82,14 240,14 240,"-0,04"
2026-04-10 10:47:13.981240,NTLC,NESTLE COTE D'IVOIRE,102,12 300,12 300,"0,00"
2026-04-10 10:47:13.981257,ONTBF,ONATEL BURKINA FASO,5 645,2 800,2 850,"1,79"
2026-04-10 10:47:13.981273,ORAC,ORANGE COTE D'IVOIRE,60,15 100,15 100,"0,00"
2026-04-10 10:47:13.981289,ORGT,ORAGROUP TOGO,1 288,3 650,3 660,"0,27"
2026-04-10 10:47:13.981308,PALC,PALM COTE D'IVOIRE,285,8 700,8 700,"0,00"
2026-04-10 10:47:13.981325,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,106,5 100,5 100,"3,03"
2026-04-10 10:47:13.981340,SAFC,SAFCA COTE D'IVOIRE,596,7 000,7 000,"0,00"
2026-04-10 10:47:13.981356,SCRC,SUCRIVOIRE COTE D'IVOIRE,20 297,2 200,2 120,"-0,24"
2026-04-10 10:47:13.981371,SDCC,SODE COTE D'IVOIRE,96,7 300,7 200,"0,00"
2026-04-10 10:47:13.981389,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,872,1 920,1 920,"1,05"
2026-04-10 10:47:13.981404,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,3 619,1 910,1 905,"-0,78"
2026-04-10 10:47:13.981420,SGBC,SOCIETE GENERALE COTE D'IVOIRE,147,34 000,34 030,"0,15"
2026-04-10 10:47:13.981435,SHEC,VIVO ENERGY COTE D'IVOIRE,665,2 185,2 185,"0,00"
2026-04-10 10:47:13.981450,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,289,7 100,7 125,"0,35"
2026-04-10 10:47:13.981465,SICC,SICOR COTE D'IVOIRE,61,4 250,4 195,"5,01"
2026-04-10 10:47:13.981480,SIVC,ERIUM COTE D’IVOIRE,6 495,3 005,3 125,"3,99"
2026-04-10 10:47:13.981495,SLBC,SOLIBRA COTE D'IVOIRE,28,37 200,37 200,"-0,80"
2026-04-10 10:47:13.981511,SMBC,SMB COTE D'IVOIRE,96,11 700,11 700,"-0,43"
2026-04-10 10:47:13.981526,SNTS,SONATEL SENEGAL,47 850,28 800,28 700,"-0,33"
2026-04-10 10:47:13.981542,SOGC,SOGB COTE D'IVOIRE,263,7 940,7 950,"0,00"
2026-04-10 10:47:13.981557,SPHC,SAPH COTE D'IVOIRE,1 260,7 305,7 400,"1,86"
2026-04-10 10:47:13.981573,STAC,SETAO COTE D'IVOIRE,1 586,3 600,3 500,"-2,91"
2026-04-10 10:47:13.981589,STBC,SITAB COTE D'IVOIRE,621,21 225,21 350,"0,59"
2026-04-10 10:47:13.981607,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,56 755,2 650,2 840,"5,19"
2026-04-10 10:47:13.981623,TTLS,TOTALENERGIES MARKETING SENEGAL,365,3 250,3 200,"-1,54"
2026-04-10 10:47:13.981638,UNLC,UNILEVER COTE D'IVOIRE,0,0,58 000,"0,00"
2026-04-10 10:47:13.981653,UNXC,UNIWAX COTE D'IVOIRE,2 725,1 950,1 995,"2,57"
