Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-03-10 08:34:01.331321,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,3 056,3 400,3 450,"1,62"
2026-03-10 08:34:01.331360,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,1 017,5 205,5 245,"0,77"
2026-03-10 08:34:01.331385,BICC,BICI COTE D'IVOIRE,617,25 000,25 350,"1,77"
2026-03-10 08:34:01.331404,BNBC,BERNABE COTE D'IVOIRE,1 050,1 600,1 600,"0,00"
2026-03-10 08:34:01.331427,BOAB,BANK OF AFRICA BENIN,17 776,7 000,7 495,"7,46"
2026-03-10 08:34:01.331447,BOABF,BANK OF AFRICA BURKINA FASO,9 899,5 000,5 070,"7,42"
2026-03-10 08:34:01.331467,BOAC,BANK OF AFRICA COTE D'IVOIRE,24 692,8 300,8 600,"3,61"
2026-03-10 08:34:01.331486,BOAM,BANK OF AFRICA MALI,5 677,4 595,4 655,"1,31"
2026-03-10 08:34:01.331503,BOAN,BANK OF AFRICA NIGER,16 405,2 785,2 975,"7,01"
2026-03-10 08:34:01.331521,BOAS,BANK OF AFRICA SENEGAL,8 028,6 600,6 800,"3,03"
2026-03-10 08:34:01.331538,CABC,SICABLE COTE D'IVOIRE,751,3 715,3 900,"-2,01"
2026-03-10 08:34:01.331556,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,543,13 500,13 900,"3,69"
2026-03-10 08:34:01.331576,CFAC,CFAO MOTORS COTE D'IVOIRE,8 619,1 750,1 730,"-1,14"
2026-03-10 08:34:01.331607,CIEC,CIE COTE D'IVOIRE,7 685,3 330,3 325,"-0,45"
2026-03-10 08:34:01.331629,ECOC,ECOBANK COTE D'IVOIRE,4 818,16 475,16 800,"1,97"
2026-03-10 08:34:01.331647,ETIT,Ecobank Transnational Incorporated TOGO,954 853,32,32,"0,00"
2026-03-10 08:34:01.331664,FTSC,FILTISAC COTE D'IVOIRE,2 702,2 480,2 420,"-2,42"
2026-03-10 08:34:01.331682,LNBB,LOTERIE NATIONALE DU BENIN,1 431,3 810,3 810,"0,13"
2026-03-10 08:34:01.331699,NEIC,NEI-CEDA COTE D'IVOIRE,4 317,1 390,1 400,"0,72"
2026-03-10 08:34:01.331716,NSBC,NSIA BANQUE COTE D'IVOIRE,1 513,13 900,13 950,"0,36"
2026-03-10 08:34:01.331736,NTLC,NESTLE COTE D'IVOIRE,664,12 700,12 695,"-0,04"
2026-03-10 08:34:01.331752,ONTBF,ONATEL BURKINA FASO,21 474,2 900,2 905,"0,17"
2026-03-10 08:34:01.331769,ORAC,ORANGE COTE D'IVOIRE,1 397,15 650,15 555,"-0,61"
2026-03-10 08:34:01.331785,ORGT,ORAGROUP TOGO,13 022,3 760,3 700,"-1,07"
2026-03-10 08:34:01.331802,PALC,PALM COTE D'IVOIRE,4 142,9 105,9 300,"2,20"
2026-03-10 08:34:01.331819,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,787,5 450,5 455,"0,93"
2026-03-10 08:34:01.331835,SAFC,SAFCA COTE D'IVOIRE,3 125,5 735,5 700,"-0,61"
2026-03-10 08:34:01.331852,SCRC,SUCRIVOIRE COTE D'IVOIRE,14 146,1 550,1 505,"-2,90"
2026-03-10 08:34:01.331871,SDCC,SODE COTE D'IVOIRE,606,7 745,7 750,"0,06"
2026-03-10 08:34:01.331887,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,32 468,2 100,1 940,"-7,40"
2026-03-10 08:34:01.331903,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,4 214,2 255,2 200,"-2,22"
2026-03-10 08:34:01.331919,SGBC,SOCIETE GENERALE COTE D'IVOIRE,1 358,36 500,35 000,"-2,23"
2026-03-10 08:34:01.331935,SHEC,VIVO ENERGY COTE D'IVOIRE,14 056,2 240,2 240,"0,00"
2026-03-10 08:34:01.331951,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,26 781,6 800,6 825,"0,37"
2026-03-10 08:34:01.331970,SICC,SICOR COTE D'IVOIRE,185,3 720,3 905,"5,26"
2026-03-10 08:34:01.331986,SIVC,ERIUM COTE D’IVOIRE,4 677,2 800,2 840,"1,43"
2026-03-10 08:34:01.332003,SLBC,SOLIBRA COTE D'IVOIRE,333,35 750,38 380,"7,49"
2026-03-10 08:34:01.332019,SMBC,SMB COTE D'IVOIRE,873,13 400,13 200,"-1,46"
2026-03-10 08:34:01.332035,SNTS,SONATEL SENEGAL,12 684,28 950,29 000,"0,17"
2026-03-10 08:34:01.332051,SOGC,SOGB COTE D'IVOIRE,2 225,8 750,8 740,"-0,11"
2026-03-10 08:34:01.332067,SPHC,SAPH COTE D'IVOIRE,1 604,8 105,8 250,"1,85"
2026-03-10 08:34:01.332083,STAC,SETAO COTE D'IVOIRE,4 533,1 935,2 040,"7,37"
2026-03-10 08:34:01.332102,STBC,SITAB COTE D'IVOIRE,1 934,21 495,21 540,"0,21"
2026-03-10 08:34:01.332119,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,16 374,2 850,2 855,"0,18"
2026-03-10 08:34:01.332135,TTLS,TOTALENERGIES MARKETING SENEGAL,2 492,3 285,3 280,"-0,15"
2026-03-10 08:34:01.332151,UNLC,UNILEVER COTE D'IVOIRE,11,68 000,68 000,"-2,86"
2026-03-10 08:34:01.332167,UNXC,UNIWAX COTE D'IVOIRE,20 936,2 245,2 100,"-6,67"
