Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-07-08 06:22:50.871272,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,1 531,3 155,3 150,"0,00"
2026-07-08 06:22:50.871316,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,14 123,6 360,6 275,"-1,34"
2026-07-08 06:22:50.871339,BICC,BICI COTE D'IVOIRE,374,28 110,28 200,"0,32"
2026-07-08 06:22:50.871361,BNBC,BERNABE COTE D'IVOIRE,1 522,1 990,1 960,"-1,51"
2026-07-08 06:22:50.871382,BOAB,BANK OF AFRICA BENIN,4 544,9 095,9 050,"-0,55"
2026-07-08 06:22:50.871400,BOABF,BANK OF AFRICA BURKINA FASO,8 387,6 000,5 945,"-0,92"
2026-07-08 06:22:50.871416,BOAC,BANK OF AFRICA COTE D'IVOIRE,5 047,9 200,9 250,"0,54"
2026-07-08 06:22:50.871432,BOAM,BANK OF AFRICA MALI,26 476,4 950,5 100,"3,45"
2026-07-08 06:22:50.871449,BOAN,BANK OF AFRICA NIGER,57 617,4 250,4 120,"-3,06"
2026-07-08 06:22:50.871466,BOAS,BANK OF AFRICA SENEGAL,7 095,7 300,7 260,"-0,55"
2026-07-08 06:22:50.871482,CABC,SICABLE COTE D'IVOIRE,3 760,4 490,4 155,"-7,46"
2026-07-08 06:22:50.871501,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,588,25 200,25 700,"2,80"
2026-07-08 06:22:50.871518,CFAC,CFAO MOTORS COTE D'IVOIRE,4 303,1 725,1 600,"-7,25"
2026-07-08 06:22:50.871538,CIEC,CIE COTE D'IVOIRE,4 385,5 485,5 485,"0,00"
2026-07-08 06:22:50.871554,ECOC,ECOBANK COTE D'IVOIRE,102 038,17 200,16 640,"0,85"
2026-07-08 06:22:50.871570,ETIT,Ecobank Transnational Incorporated TOGO,2 675 346,53,53,"6,00"
2026-07-08 06:22:50.871586,FTSC,FILTISAC COTE D'IVOIRE,4 877,1 985,1 985,"0,00"
2026-07-08 06:22:50.871602,LNBB,LOTERIE NATIONALE DU BENIN,2 440,4 340,4 340,"0,00"
2026-07-08 06:22:50.871617,NEIC,NEI-CEDA COTE D'IVOIRE,5 012,2 185,2 175,"-0,46"
2026-07-08 06:22:50.871635,NSBC,NSIA BANQUE COTE D'IVOIRE,539,20 385,20 500,"0,56"
2026-07-08 06:22:50.871651,NTLC,NESTLE COTE D'IVOIRE,696,16 480,16 380,"-0,61"
2026-07-08 06:22:50.871667,ONTBF,ONATEL BURKINA FASO,2 572,2 845,2 825,"-0,70"
2026-07-08 06:22:50.871682,ORAC,ORANGE COTE D'IVOIRE,6 704,16 500,16 000,"-1,84"
2026-07-08 06:22:50.871698,ORGT,ORAGROUP TOGO,5 374,2 725,2 720,"-0,37"
2026-07-08 06:22:50.871714,PALC,PALM COTE D'IVOIRE,4 227,8 850,8 840,"-0,11"
2026-07-08 06:22:50.871730,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,757,4 500,4 500,"0,00"
2026-07-08 06:22:50.871745,SAFC,SAFCA COTE D'IVOIRE,2 900,4 580,4 500,"-1,75"
2026-07-08 06:22:50.871762,SCRC,SUCRIVOIRE COTE D'IVOIRE,11 791,3 675,3 650,"-0,68"
2026-07-08 06:22:50.871780,SDCC,SODE COTE D'IVOIRE,470,12 040,12 040,"0,00"
2026-07-08 06:22:50.871796,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,7 494,2 500,2 470,"-0,40"
2026-07-08 06:22:50.871812,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,2 748,1 460,1 445,"-1,03"
2026-07-08 06:22:50.871827,SGBC,SOCIETE GENERALE COTE D'IVOIRE,1 758,38 990,39 000,"2,23"
2026-07-08 06:22:50.871843,SHEC,VIVO ENERGY COTE D'IVOIRE,9 066,2 200,2 265,"2,95"
2026-07-08 06:22:50.871858,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,11 143,9 000,9 000,"0,00"
2026-07-08 06:22:50.871874,SICC,SICOR COTE D'IVOIRE,123,5 250,5 200,"-0,95"
2026-07-08 06:22:50.871889,SIVC,ERIUM COTE D’IVOIRE,11 552,2 305,2 160,"-7,49"
2026-07-08 06:22:50.871905,SLBC,SOLIBRA COTE D'IVOIRE,539,39 900,41 500,"4,01"
2026-07-08 06:22:50.871923,SMBC,SMB COTE D'IVOIRE,470,17 700,17 700,"0,00"
2026-07-08 06:22:50.871939,SNTS,SONATEL SENEGAL,2 772,29 500,29 900,"1,36"
2026-07-08 06:22:50.871955,SOGC,SOGB COTE D'IVOIRE,3 718,8 550,8 495,"-1,22"
2026-07-08 06:22:50.871970,SPHC,SAPH COTE D'IVOIRE,2 277,7 940,7 900,"-0,57"
2026-07-08 06:22:50.871986,STAC,SETAO COTE D'IVOIRE,3 750,3 385,3 300,"-2,51"
2026-07-08 06:22:50.872001,STBC,SITAB COTE D'IVOIRE,7 134,24 300,24 550,"0,82"
2026-07-08 06:22:50.872017,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,3 072,2 940,2 940,"0,00"
2026-07-08 06:22:50.872032,TTLS,TOTALENERGIES MARKETING SENEGAL,5 744,4 205,4 500,"7,14"
2026-07-08 06:22:50.872047,UNLC,UNILEVER COTE D'IVOIRE,37,50 005,53 735,"7,47"
2026-07-08 06:22:50.872063,UNXC,UNIWAX COTE D'IVOIRE,37 170,1 475,1 385,"-6,10"
