Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2025-12-30 14:16:07.087932,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,2 044,3 000,2 915,"-4,43"
2025-12-30 14:16:07.087976,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,4 712,4 995,4 980,"-0,30"
2025-12-30 14:16:07.088005,BICC,BICI COTE D'IVOIRE,129,19 445,19 300,"0,00"
2025-12-30 14:16:07.088027,BNBC,BERNABE COTE D'IVOIRE,1 557,1 425,1 420,"-0,35"
2025-12-30 14:16:07.088047,BOAB,BANK OF AFRICA BENIN,7 513,5 900,5 900,"0,00"
2025-12-30 14:16:07.088067,BOABF,BANK OF AFRICA BURKINA FASO,928,3 750,3 760,"0,27"
2025-12-30 14:16:07.088086,BOAC,BANK OF AFRICA COTE D'IVOIRE,1 140,7 150,7 180,"0,42"
2025-12-30 14:16:07.088105,BOAM,BANK OF AFRICA MALI,1 073,4 160,4 100,"-1,44"
2025-12-30 14:16:07.088122,BOAN,BANK OF AFRICA NIGER,364,2 630,2 575,"-2,28"
2025-12-30 14:16:07.088141,BOAS,BANK OF AFRICA SENEGAL,2 283,5 190,5 190,"0,10"
2025-12-30 14:16:07.088158,CABC,SICABLE COTE D'IVOIRE,112,2 320,2 320,"0,87"
2025-12-30 14:16:07.088178,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,859,10 780,10 850,"0,70"
2025-12-30 14:16:07.088196,CFAC,CFAO MOTORS COTE D'IVOIRE,2 430,1 450,1 415,"-3,08"
2025-12-30 14:16:07.088214,CIEC,CIE COTE D'IVOIRE,52 759,2 300,2 440,"6,09"
2025-12-30 14:16:07.088231,ECOC,ECOBANK COTE D'IVOIRE,80 466,14 650,16 000,"2,63"
2025-12-30 14:16:07.088248,ETIT,Ecobank Transnational Incorporated TOGO,248 670,23,23,"0,00"
2025-12-30 14:16:07.088265,FTSC,FILTISAC COTE D'IVOIRE,2 885,2 255,2 200,"-2,87"
2025-12-30 14:16:07.088282,LNBB,LOTERIE NATIONALE DU BENIN,103,4 445,4 355,"-3,65"
2025-12-30 14:16:07.088299,NEIC,NEI-CEDA COTE D'IVOIRE,4 854,1 115,1 150,"3,60"
2025-12-30 14:16:07.088316,NSBC,NSIA BANQUE COTE D'IVOIRE,3 067,11 400,11 350,"0,00"
2025-12-30 14:16:07.088333,NTLC,NESTLE COTE D'IVOIRE,785,10 500,10 650,"1,43"
2025-12-30 14:16:07.088350,ONTBF,ONATEL BURKINA FASO,13 225,2 495,2 490,"0,40"
2025-12-30 14:16:07.088367,ORAC,ORANGE COTE D'IVOIRE,6 676,14 000,14 300,"-1,24"
2025-12-30 14:16:07.088384,ORGT,ORAGROUP TOGO,911,2 400,2 495,"3,96"
2025-12-30 14:16:07.088402,PALC,PALM COTE D'IVOIRE,9 607,8 050,8 105,"0,68"
2025-12-30 14:16:07.088425,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,870,3 650,3 910,"-0,64"
2025-12-30 14:16:07.088462,SAFC,SAFCA COTE D'IVOIRE,1 024,3 300,3 340,"1,21"
2025-12-30 14:16:07.088490,SCRC,SUCRIVOIRE COTE D'IVOIRE,5 069,1 020,1 030,"-0,96"
2025-12-30 14:16:07.088509,SDCC,SODE COTE D'IVOIRE,411,5 800,5 800,"0,00"
2025-12-30 14:16:07.088526,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,22 603,1 460,1 535,"5,14"
2025-12-30 14:16:07.088543,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,0,0,700,"0,00"
2025-12-30 14:16:07.088563,SGBC,SOCIETE GENERALE COTE D'IVOIRE,3 273,28 550,29 900,"4,75"
2025-12-30 14:16:07.088580,SHEC,VIVO ENERGY COTE D'IVOIRE,12 613,1 425,1 445,"3,21"
2025-12-30 14:16:07.088596,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,16 125,5 565,5 650,"1,53"
2025-12-30 14:16:07.088613,SICC,SICOR COTE D'IVOIRE,31,3 300,3 500,"6,71"
2025-12-30 14:16:07.088630,SIVC,ERIUM COTE D’IVOIRE,36 375,1 485,1 490,"-6,88"
2025-12-30 14:16:07.088647,SLBC,SOLIBRA COTE D'IVOIRE,158,28 595,29 800,"4,21"
2025-12-30 14:16:07.088664,SMBC,SMB COTE D'IVOIRE,372,9 600,9 600,"0,00"
2025-12-30 14:16:07.088680,SNTS,SONATEL SENEGAL,6 187,24 800,24 400,"-1,61"
2025-12-30 14:16:07.088699,SOGC,SOGB COTE D'IVOIRE,1 893,7 740,7 680,"-0,84"
2025-12-30 14:16:07.088716,SPHC,SAPH COTE D'IVOIRE,4 164,7 545,7 590,"0,60"
2025-12-30 14:16:07.088733,STAC,SETAO COTE D'IVOIRE,6 485,1 530,1 420,"-7,19"
2025-12-30 14:16:07.088751,STBC,SITAB COTE D'IVOIRE,2 849,19 490,19 490,"0,00"
2025-12-30 14:16:07.088768,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,6 748,2 345,2 340,"-0,21"
2025-12-30 14:16:07.088785,TTLS,TOTALENERGIES MARKETING SENEGAL,108,2 500,2 480,"0,00"
2025-12-30 14:16:07.088802,UNLC,UNILEVER COTE D'IVOIRE,4,34 225,34 225,"0,00"
2025-12-30 14:16:07.088818,UNXC,UNIWAX COTE D'IVOIRE,13 632,1 400,1 405,"0,36"
