Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-06-19 09:01:36.529743,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,2 210,3 495,3 440,"-1,57"
2026-06-19 09:01:36.529781,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,22 286,5 950,5 850,"0,78"
2026-06-19 09:01:36.529801,BICC,BICI COTE D'IVOIRE,189,28 210,28 445,"0,87"
2026-06-19 09:01:36.529818,BNBC,BERNABE COTE D'IVOIRE,12 000,1 990,2 015,"2,81"
2026-06-19 09:01:36.529833,BOAB,BANK OF AFRICA BENIN,3 290,8 900,8 945,"0,51"
2026-06-19 09:01:36.529849,BOABF,BANK OF AFRICA BURKINA FASO,2 204,5 355,5 395,"0,28"
2026-06-19 09:01:36.529864,BOAC,BANK OF AFRICA COTE D'IVOIRE,8 989,9 090,9 055,"-0,39"
2026-06-19 09:01:36.529879,BOAM,BANK OF AFRICA MALI,6 559,4 450,4 505,"1,24"
2026-06-19 09:01:36.529895,BOAN,BANK OF AFRICA NIGER,5 930,3 705,3 705,"-1,46"
2026-06-19 09:01:36.529910,BOAS,BANK OF AFRICA SENEGAL,17 075,7 400,7 400,"0,68"
2026-06-19 09:01:36.529925,CABC,SICABLE COTE D'IVOIRE,1 938,4 015,3 900,"-2,86"
2026-06-19 09:01:36.529942,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,879,22 395,22 400,"0,00"
2026-06-19 09:01:36.529958,CFAC,CFAO MOTORS COTE D'IVOIRE,8 527,1 895,1 765,"0,00"
2026-06-19 09:01:36.529974,CIEC,CIE COTE D'IVOIRE,11 545,4 760,4 995,"5,05"
2026-06-19 09:01:36.529989,ECOC,ECOBANK COTE D'IVOIRE,3 884,16 500,16 500,"0,61"
2026-06-19 09:01:36.530003,ETIT,Ecobank Transnational Incorporated TOGO,1 284 180,32,34,"6,25"
2026-06-19 09:01:36.530018,FTSC,FILTISAC COTE D'IVOIRE,13 292,2 175,2 100,"-3,45"
2026-06-19 09:01:36.530033,LNBB,LOTERIE NATIONALE DU BENIN,4 195,3 985,4 100,"2,89"
2026-06-19 09:01:36.530049,NEIC,NEI-CEDA COTE D'IVOIRE,4 708,2 375,2 300,"-3,56"
2026-06-19 09:01:36.530063,NSBC,NSIA BANQUE COTE D'IVOIRE,1 098,18 900,19 040,"0,47"
2026-06-19 09:01:36.530077,NTLC,NESTLE COTE D'IVOIRE,1 055,14 795,15 095,"3,04"
2026-06-19 09:01:36.530092,ONTBF,ONATEL BURKINA FASO,2 282,2 800,2 750,"-3,17"
2026-06-19 09:01:36.530108,ORAC,ORANGE COTE D'IVOIRE,679,15 810,15 900,"0,60"
2026-06-19 09:01:36.530123,ORGT,ORAGROUP TOGO,3 130,2 690,2 680,"-0,37"
2026-06-19 09:01:36.530138,PALC,PALM COTE D'IVOIRE,825,8 755,8 650,"0,29"
2026-06-19 09:01:36.530152,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,1 991,4 410,4 740,"7,48"
2026-06-19 09:01:36.530166,SAFC,SAFCA COTE D'IVOIRE,1 837,3 960,4 095,"3,93"
2026-06-19 09:01:36.530181,SCRC,SUCRIVOIRE COTE D'IVOIRE,24 943,3 000,3 000,"0,33"
2026-06-19 09:01:36.530195,SDCC,SODE COTE D'IVOIRE,758,11 900,11 990,"0,76"
2026-06-19 09:01:36.530208,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,22 556,2 325,2 310,"0,00"
2026-06-19 09:01:36.530223,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,3 060,1 540,1 560,"2,63"
2026-06-19 09:01:36.530237,SGBC,SOCIETE GENERALE COTE D'IVOIRE,1 944,39 000,39 000,"0,00"
2026-06-19 09:01:36.530251,SHEC,VIVO ENERGY COTE D'IVOIRE,1 275,2 085,2 100,"0,72"
2026-06-19 09:01:36.530264,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,26 184,8 700,8 650,"0,00"
2026-06-19 09:01:36.530278,SICC,SICOR COTE D'IVOIRE,66,4 460,4 460,"0,00"
2026-06-19 09:01:36.530292,SIVC,ERIUM COTE D’IVOIRE,3 406,2 795,2 795,"0,00"
2026-06-19 09:01:36.530309,SLBC,SOLIBRA COTE D'IVOIRE,380,39 000,39 000,"0,00"
2026-06-19 09:01:36.530323,SMBC,SMB COTE D'IVOIRE,578,15 515,15 850,"2,16"
2026-06-19 09:01:36.530337,SNTS,SONATEL SENEGAL,8 608,28 150,28 000,"-0,71"
2026-06-19 09:01:36.530352,SOGC,SOGB COTE D'IVOIRE,7 866,8 270,8 300,"0,24"
2026-06-19 09:01:36.530366,SPHC,SAPH COTE D'IVOIRE,1 563,7 590,7 575,"-0,20"
2026-06-19 09:01:36.530380,STAC,SETAO COTE D'IVOIRE,3 064,3 500,3 500,"0,00"
2026-06-19 09:01:36.530394,STBC,SITAB COTE D'IVOIRE,1 858,22 500,22 450,"-0,22"
2026-06-19 09:01:36.530417,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,4 111,2 870,2 845,"-0,18"
2026-06-19 09:01:36.530433,TTLS,TOTALENERGIES MARKETING SENEGAL,1 176,3 500,3 495,"1,01"
2026-06-19 09:01:36.530447,UNLC,UNILEVER COTE D'IVOIRE,20,56 010,57 000,"1,79"
2026-06-19 09:01:36.530462,UNXC,UNIWAX COTE D'IVOIRE,3 346,1 945,1 950,"0,26"
