Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-04-21 15:07:14.828745,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,541,3 305,3 230,"-2,56"
2026-04-21 15:07:14.828787,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,2 096,5 110,5 100,"-0,20"
2026-04-21 15:07:14.828808,BICC,BICI COTE D'IVOIRE,197,25 000,24 850,"-0,60"
2026-04-21 15:07:14.828825,BNBC,BERNABE COTE D'IVOIRE,2 329,1 560,1 565,"0,32"
2026-04-21 15:07:14.828841,BOAB,BANK OF AFRICA BENIN,3 921,8 000,8 000,"0,00"
2026-04-21 15:07:14.828858,BOABF,BANK OF AFRICA BURKINA FASO,8 642,5 645,5 630,"-0,27"
2026-04-21 15:07:14.828874,BOAC,BANK OF AFRICA COTE D'IVOIRE,24 306,8 600,8 495,"-2,30"
2026-04-21 15:07:14.828888,BOAM,BANK OF AFRICA MALI,6 853,4 700,4 695,"-0,11"
2026-04-21 15:07:14.828903,BOAN,BANK OF AFRICA NIGER,20 041,3 325,3 360,"1,66"
2026-04-21 15:07:14.828918,BOAS,BANK OF AFRICA SENEGAL,2 017,6 750,6 790,"0,59"
2026-04-21 15:07:14.828934,CABC,SICABLE COTE D'IVOIRE,3 945,3 515,3 515,"-7,50"
2026-04-21 15:07:14.828949,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,674,16 800,16 845,"0,27"
2026-04-21 15:07:14.828967,CFAC,CFAO MOTORS COTE D'IVOIRE,1 160,1 550,1 590,"2,58"
2026-04-21 15:07:14.828983,CIEC,CIE COTE D'IVOIRE,2 779,3 130,3 055,"0,16"
2026-04-21 15:07:14.828998,ECOC,ECOBANK COTE D'IVOIRE,1 430,15 850,15 810,"0,00"
2026-04-21 15:07:14.829012,ETIT,Ecobank Transnational Incorporated TOGO,418 463,29,29,"7,41"
2026-04-21 15:07:14.829027,FTSC,FILTISAC COTE D'IVOIRE,1 532,2 195,2 220,"1,14"
2026-04-21 15:07:14.829042,LNBB,LOTERIE NATIONALE DU BENIN,4 749,3 860,3 860,"0,00"
2026-04-21 15:07:14.829059,NEIC,NEI-CEDA COTE D'IVOIRE,3 243,1 380,1 380,"0,00"
2026-04-21 15:07:14.829073,NSBC,NSIA BANQUE COTE D'IVOIRE,512,14 100,14 105,"0,04"
2026-04-21 15:07:14.829087,NTLC,NESTLE COTE D'IVOIRE,342,12 480,12 100,"-3,04"
2026-04-21 15:07:14.829102,ONTBF,ONATEL BURKINA FASO,3 088,2 720,2 710,"-0,37"
2026-04-21 15:07:14.829117,ORAC,ORANGE COTE D'IVOIRE,644,14 905,14 905,"0,03"
2026-04-21 15:07:14.829131,ORGT,ORAGROUP TOGO,10 127,3 200,3 295,"2,81"
2026-04-21 15:07:14.829146,PALC,PALM COTE D'IVOIRE,657,8 100,8 060,"0,00"
2026-04-21 15:07:14.829160,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,1 891,4 900,4 800,"-2,04"
2026-04-21 15:07:14.829175,SAFC,SAFCA COTE D'IVOIRE,2 954,6 265,6 200,"6,35"
2026-04-21 15:07:14.829191,SCRC,SUCRIVOIRE COTE D'IVOIRE,11 062,2 025,2 010,"-1,47"
2026-04-21 15:07:14.829205,SDCC,SODE COTE D'IVOIRE,288,7 200,7 485,"3,96"
2026-04-21 15:07:14.829220,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,23 600,1 775,1 805,"1,69"
2026-04-21 15:07:14.829234,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,2 573,1 750,1 800,"3,15"
2026-04-21 15:07:14.829247,SGBC,SOCIETE GENERALE COTE D'IVOIRE,5 091,33 500,34 940,"6,52"
2026-04-21 15:07:14.829261,SHEC,VIVO ENERGY COTE D'IVOIRE,3 336,1 900,2 000,"5,54"
2026-04-21 15:07:14.829276,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,3 851,7 015,7 010,"-0,07"
2026-04-21 15:07:14.829291,SICC,SICOR COTE D'IVOIRE,30,4 220,4 300,"1,90"
2026-04-21 15:07:14.829305,SIVC,ERIUM COTE D’IVOIRE,4 529,2 695,2 695,"0,00"
2026-04-21 15:07:14.829318,SLBC,SOLIBRA COTE D'IVOIRE,44,39 190,38 500,"-1,76"
2026-04-21 15:07:14.829333,SMBC,SMB COTE D'IVOIRE,799,11 500,11 700,"1,43"
2026-04-21 15:07:14.829347,SNTS,SONATEL SENEGAL,8 984,28 400,28 500,"0,35"
2026-04-21 15:07:14.829362,SOGC,SOGB COTE D'IVOIRE,51 080,7 700,7 680,"-0,26"
2026-04-21 15:07:14.829376,SPHC,SAPH COTE D'IVOIRE,776,7 395,7 355,"-0,54"
2026-04-21 15:07:14.829393,STAC,SETAO COTE D'IVOIRE,1 670,2 895,2 850,"3,26"
2026-04-21 15:07:14.829407,STBC,SITAB COTE D'IVOIRE,2 910,20 900,20 900,"0,00"
2026-04-21 15:07:14.829422,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,10 612,2 700,2 700,"-1,82"
2026-04-21 15:07:14.829436,TTLS,TOTALENERGIES MARKETING SENEGAL,463,3 250,3 200,"-1,54"
2026-04-21 15:07:14.829451,UNLC,UNILEVER COTE D'IVOIRE,39,57 505,57 200,"-0,52"
2026-04-21 15:07:14.829465,UNXC,UNIWAX COTE D'IVOIRE,5 219,1 875,1 875,"0,00"
