Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-09-03 02:30:29.385980,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,7 958,3 845,3 790,"-1,43"
2026-09-03 02:30:29.386024,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,7 363,9 350,9 600,"2,67"
2026-09-03 02:30:29.386038,BICC,BICI COTE D'IVOIRE,955,29 900,30 400,"1,67"
2026-09-03 02:30:29.386050,BNBC,BERNABE COTE D'IVOIRE,11 385,2 385,2 220,"-7,50"
2026-09-03 02:30:29.386060,BOAB,BANK OF AFRICA BENIN,4 212,10 240,10 245,"0,00"
2026-09-03 02:30:29.386070,BOABF,BANK OF AFRICA BURKINA FASO,3 948,9 000,8 990,"-0,11"
2026-09-03 02:30:29.386079,BOAC,BANK OF AFRICA COTE D'IVOIRE,8 195,12 495,12 495,"0,00"
2026-09-03 02:30:29.386089,BOAM,BANK OF AFRICA MALI,2 986,6 480,6 490,"0,15"
2026-09-03 02:30:29.386098,BOAN,BANK OF AFRICA NIGER,8 224,5 445,5 395,"-1,10"
2026-09-03 02:30:29.386108,BOAS,BANK OF AFRICA SENEGAL,19 506,8 250,8 240,"-0,12"
2026-09-03 02:30:29.386117,CABC,SICABLE COTE D'IVOIRE,3 940,3 495,3 500,"0,14"
2026-09-03 02:30:29.386126,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,2 191,31 000,32 500,"6,19"
2026-09-03 02:30:29.386136,CFAC,CFAO MOTORS COTE D'IVOIRE,2 802,1 760,1 755,"4,46"
2026-09-03 02:30:29.386145,CIEC,CIE COTE D'IVOIRE,10 590,6 600,6 500,"-1,52"
2026-09-03 02:30:29.386154,ECOC,ECOBANK COTE D'IVOIRE,2 340,17 000,17 200,"1,18"
2026-09-03 02:30:29.386165,ETIT,Ecobank Transnational Incorporated TOGO,797 682,68,66,"-2,94"
2026-09-03 02:30:29.386174,FTSC,FILTISAC COTE D'IVOIRE,1 934,2 090,2 180,"4,31"
2026-09-03 02:30:29.386183,LNBB,LOTERIE NATIONALE DU BENIN,5 568,4 000,4 000,"-0,12"
2026-09-03 02:30:29.386193,NEIC,NEI-CEDA COTE D'IVOIRE,3 814,3 000,3 000,"0,00"
2026-09-03 02:30:29.386202,NSBC,NSIA BANQUE COTE D'IVOIRE,8 174,23 000,22 955,"-0,20"
2026-09-03 02:30:29.386211,NTLC,NESTLE COTE D'IVOIRE,896,16 750,16 700,"3,09"
2026-09-03 02:30:29.386220,ONTBF,ONATEL BURKINA FASO,8 058,2 900,2 805,"-3,28"
2026-09-03 02:30:29.386229,ORAC,ORANGE COTE D'IVOIRE,2 923,21 500,21 010,"-2,28"
2026-09-03 02:30:29.386239,ORGT,ORAGROUP TOGO,2 655,3 190,3 185,"0,00"
2026-09-03 02:30:29.386248,PALC,PALM COTE D'IVOIRE,2 573,9 260,9 015,"-2,65"
2026-09-03 02:30:29.386257,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,1 104,4 410,4 400,"-2,00"
2026-09-03 02:30:29.386266,SAFC,SAFCA COTE D'IVOIRE,9 933,6 100,6 005,"-3,15"
2026-09-03 02:30:29.386276,SCRC,SUCRIVOIRE COTE D'IVOIRE,3 573,3 650,3 605,"0,42"
2026-09-03 02:30:29.386284,SDCC,SODE COTE D'IVOIRE,713,12 760,12 850,"0,78"
2026-09-03 02:30:29.386294,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,56 409,2 935,2 935,"0,34"
2026-09-03 02:30:29.386303,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,11 011,1 570,1 515,"-3,50"
2026-09-03 02:30:29.386312,SGBC,SOCIETE GENERALE COTE D'IVOIRE,4 547,38 500,38 085,"0,12"
2026-09-03 02:30:29.386321,SHEC,VIVO ENERGY COTE D'IVOIRE,6 601,2 435,2 400,"-1,44"
2026-09-03 02:30:29.386330,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,11 461,9 195,9 300,"1,09"
2026-09-03 02:30:29.386338,SICC,SICOR COTE D'IVOIRE,24,8 250,7 995,"-3,62"
2026-09-03 02:30:29.386347,SIVC,ERIUM COTE D’IVOIRE,3 891,2 390,2 425,"1,68"
2026-09-03 02:30:29.386356,SLBC,SOLIBRA COTE D'IVOIRE,2 484,37 990,37 990,"-0,03"
2026-09-03 02:30:29.386365,SMBC,SMB COTE D'IVOIRE,738,17 250,17 250,"0,00"
2026-09-03 02:30:29.386374,SNTS,SONATEL SENEGAL,8 293,37 500,37 150,"0,41"
2026-09-03 02:30:29.386383,SOGC,SOGB COTE D'IVOIRE,8 045,8 390,8 490,"2,29"
2026-09-03 02:30:29.386392,SPHC,SAPH COTE D'IVOIRE,10 580,9 750,10 300,"5,64"
2026-09-03 02:30:29.386401,STAC,SETAO COTE D'IVOIRE,3 328,2 835,2 815,"-0,53"
2026-09-03 02:30:29.386410,STBC,SITAB COTE D'IVOIRE,5 461,22 400,22 000,"-1,79"
2026-09-03 02:30:29.386420,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,5 362,3 395,3 390,"-0,15"
2026-09-03 02:30:29.386429,TTLS,TOTALENERGIES MARKETING SENEGAL,2 288,3 855,3 855,"0,00"
2026-09-03 02:30:29.386437,UNLC,UNILEVER COTE D'IVOIRE,19,54 600,54 000,"-1,10"
2026-09-03 02:30:29.386446,UNXC,UNIWAX COTE D'IVOIRE,23 294,2 450,2 450,"0,00"
