Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-06-23 10:57:08.992538,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,328,3 375,3 375,"0,00"
2026-06-23 10:57:08.992572,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,6 860,5 870,5 800,"-1,69"
2026-06-23 10:57:08.992590,BICC,BICI COTE D'IVOIRE,93,28 490,28 460,"-0,14"
2026-06-23 10:57:08.992604,BNBC,BERNABE COTE D'IVOIRE,3 222,1 990,1 990,"0,00"
2026-06-23 10:57:08.992617,BOAB,BANK OF AFRICA BENIN,194,8 950,8 950,"0,00"
2026-06-23 10:57:08.992631,BOABF,BANK OF AFRICA BURKINA FASO,804,5 595,5 595,"0,00"
2026-06-23 10:57:08.992644,BOAC,BANK OF AFRICA COTE D'IVOIRE,2 236,9 200,9 225,"0,27"
2026-06-23 10:57:08.992657,BOAM,BANK OF AFRICA MALI,1 837,4 425,4 430,"-0,45"
2026-06-23 10:57:08.992681,BOAN,BANK OF AFRICA NIGER,7 108,3 850,3 850,"0,00"
2026-06-23 10:57:08.992694,BOAS,BANK OF AFRICA SENEGAL,3 304,7 395,7 400,"0,07"
2026-06-23 10:57:08.992707,CABC,SICABLE COTE D'IVOIRE,42,4 015,4 015,"-0,12"
2026-06-23 10:57:08.992725,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,414,22 000,21 750,"-1,14"
2026-06-23 10:57:08.992738,CFAC,CFAO MOTORS COTE D'IVOIRE,2 422,1 695,1 700,"0,29"
2026-06-23 10:57:08.992755,CIEC,CIE COTE D'IVOIRE,1 135,5 000,5 000,"0,10"
2026-06-23 10:57:08.992767,ECOC,ECOBANK COTE D'IVOIRE,218,17 380,17 380,"2,24"
2026-06-23 10:57:08.992779,ETIT,Ecobank Transnational Incorporated TOGO,877 092,35,36,"2,86"
2026-06-23 10:57:08.992792,FTSC,FILTISAC COTE D'IVOIRE,2 784,2 155,2 155,"0,23"
2026-06-23 10:57:08.992804,LNBB,LOTERIE NATIONALE DU BENIN,1 167,3 990,4 040,"1,00"
2026-06-23 10:57:08.992819,NEIC,NEI-CEDA COTE D'IVOIRE,81,2 350,2 325,"-1,06"
2026-06-23 10:57:08.992831,NSBC,NSIA BANQUE COTE D'IVOIRE,504,19 330,19 330,"0,16"
2026-06-23 10:57:08.992845,NTLC,NESTLE COTE D'IVOIRE,708,15 010,15 005,"-0,63"
2026-06-23 10:57:08.992858,ONTBF,ONATEL BURKINA FASO,1 504,2 800,2 750,"-1,79"
2026-06-23 10:57:08.992870,ORAC,ORANGE COTE D'IVOIRE,308,16 695,16 695,"-0,03"
2026-06-23 10:57:08.992882,ORGT,ORAGROUP TOGO,1 300,2 665,2 650,"-0,56"
2026-06-23 10:57:08.992895,PALC,PALM COTE D'IVOIRE,555,8 740,8 735,"0,00"
2026-06-23 10:57:08.992909,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,588,4 695,4 695,"0,00"
2026-06-23 10:57:08.992922,SAFC,SAFCA COTE D'IVOIRE,2 534,4 490,4 800,"6,67"
2026-06-23 10:57:08.992935,SCRC,SUCRIVOIRE COTE D'IVOIRE,874,3 100,3 100,"0,00"
2026-06-23 10:57:08.992947,SDCC,SODE COTE D'IVOIRE,154,11 950,12 000,"0,42"
2026-06-23 10:57:08.992959,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,18 166,2 325,2 300,"-1,08"
2026-06-23 10:57:08.992971,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,1 514,1 555,1 550,"-0,32"
2026-06-23 10:57:08.992983,SGBC,SOCIETE GENERALE COTE D'IVOIRE,713,39 200,38 900,"-0,77"
2026-06-23 10:57:08.992995,SHEC,VIVO ENERGY COTE D'IVOIRE,624,2 140,2 160,"-0,46"
2026-06-23 10:57:08.993007,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,1 442,8 840,8 820,"-0,23"
2026-06-23 10:57:08.993020,SICC,SICOR COTE D'IVOIRE,102,4 460,4 500,"0,90"
2026-06-23 10:57:08.993032,SIVC,ERIUM COTE D’IVOIRE,21 170,2 305,2 500,"2,25"
2026-06-23 10:57:08.993044,SLBC,SOLIBRA COTE D'IVOIRE,188,38 800,38 800,"-0,26"
2026-06-23 10:57:08.993057,SMBC,SMB COTE D'IVOIRE,266,16 000,16 000,"0,00"
2026-06-23 10:57:08.993069,SNTS,SONATEL SENEGAL,2 668,29 000,29 000,"1,93"
2026-06-23 10:57:08.993082,SOGC,SOGB COTE D'IVOIRE,130,8 295,8 175,"-1,45"
2026-06-23 10:57:08.993100,SPHC,SAPH COTE D'IVOIRE,240,7 700,7 675,"0,33"
2026-06-23 10:57:08.993112,STAC,SETAO COTE D'IVOIRE,867,3 460,3 465,"0,14"
2026-06-23 10:57:08.993124,STBC,SITAB COTE D'IVOIRE,255,22 400,22 300,"0,00"
2026-06-23 10:57:08.993136,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,5 635,2 900,2 890,"-0,34"
2026-06-23 10:57:08.993148,TTLS,TOTALENERGIES MARKETING SENEGAL,300,3 455,3 450,"-0,14"
2026-06-23 10:57:08.993161,UNLC,UNILEVER COTE D'IVOIRE,2,57 950,57 950,"0,00"
2026-06-23 10:57:08.993173,UNXC,UNIWAX COTE D'IVOIRE,7 032,1 925,1 935,"-0,26"
