Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-05-20 23:07:16.870357,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,736,2 845,2 855,"0,35"
2026-05-20 23:07:16.870401,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,1 522,5 200,5 195,"-0,48"
2026-05-20 23:07:16.870427,BICC,BICI COTE D'IVOIRE,241,26 450,27 000,"2,08"
2026-05-20 23:07:16.870452,BNBC,BERNABE COTE D'IVOIRE,1 219,1 500,1 550,"3,33"
2026-05-20 23:07:16.870472,BOAB,BANK OF AFRICA BENIN,2 386,9 420,9 405,"0,05"
2026-05-20 23:07:16.870492,BOABF,BANK OF AFRICA BURKINA FASO,2 248,5 405,5 415,"0,28"
2026-05-20 23:07:16.870517,BOAC,BANK OF AFRICA COTE D'IVOIRE,8 942,8 800,8 800,"0,06"
2026-05-20 23:07:16.870536,BOAM,BANK OF AFRICA MALI,5 088,4 850,4 900,"0,00"
2026-05-20 23:07:16.870555,BOAN,BANK OF AFRICA NIGER,29 157,3 480,3 690,"6,34"
2026-05-20 23:07:16.870575,BOAS,BANK OF AFRICA SENEGAL,3 024,7 900,8 050,"1,90"
2026-05-20 23:07:16.870594,CABC,SICABLE COTE D'IVOIRE,953,3 400,3 405,"0,15"
2026-05-20 23:07:16.870614,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,851,20 500,20 500,"0,00"
2026-05-20 23:07:16.870632,CFAC,CFAO MOTORS COTE D'IVOIRE,1 858,1 495,1 480,"-1,33"
2026-05-20 23:07:16.870651,CIEC,CIE COTE D'IVOIRE,3 627,3 370,3 500,"4,32"
2026-05-20 23:07:16.870668,ECOC,ECOBANK COTE D'IVOIRE,704,16 300,16 300,"0,00"
2026-05-20 23:07:16.870686,ETIT,Ecobank Transnational Incorporated TOGO,345 110,30,30,"0,00"
2026-05-20 23:07:16.870703,FTSC,FILTISAC COTE D'IVOIRE,1 327,2 300,2 300,"2,22"
2026-05-20 23:07:16.870721,LNBB,LOTERIE NATIONALE DU BENIN,3 805,3 990,3 990,"0,00"
2026-05-20 23:07:16.870738,NEIC,NEI-CEDA COTE D'IVOIRE,1 805,1 940,1 900,"-2,06"
2026-05-20 23:07:16.870755,NSBC,NSIA BANQUE COTE D'IVOIRE,3 567,16 805,17 900,"7,19"
2026-05-20 23:07:16.870775,NTLC,NESTLE COTE D'IVOIRE,1 679,11 800,11 850,"0,42"
2026-05-20 23:07:16.870793,ONTBF,ONATEL BURKINA FASO,1 142,2 855,2 855,"0,00"
2026-05-20 23:07:16.870810,ORAC,ORANGE COTE D'IVOIRE,2 842,15 660,15 505,"-0,93"
2026-05-20 23:07:16.870828,ORGT,ORAGROUP TOGO,5 890,2 500,2 500,"0,00"
2026-05-20 23:07:16.870846,PALC,PALM COTE D'IVOIRE,1 527,7 690,7 690,"0,00"
2026-05-20 23:07:16.870866,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,874,3 695,3 695,"0,00"
2026-05-20 23:07:16.870885,SAFC,SAFCA COTE D'IVOIRE,1 357,3 985,3 800,"-4,76"
2026-05-20 23:07:16.870905,SCRC,SUCRIVOIRE COTE D'IVOIRE,11 737,2 200,2 295,"4,08"
2026-05-20 23:07:16.870923,SDCC,SODE COTE D'IVOIRE,1 510,11 150,11 200,"1,82"
2026-05-20 23:07:16.870940,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,12 802,1 700,1 650,"-3,51"
2026-05-20 23:07:16.870958,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,2 367,1 470,1 480,"1,72"
2026-05-20 23:07:16.870975,SGBC,SOCIETE GENERALE COTE D'IVOIRE,3 006,36 300,36 200,"0,57"
2026-05-20 23:07:16.870992,SHEC,VIVO ENERGY COTE D'IVOIRE,6 176,1 975,1 945,"-1,52"
2026-05-20 23:07:16.871009,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,3 141,7 520,7 795,"3,86"
2026-05-20 23:07:16.871029,SICC,SICOR COTE D'IVOIRE,78,4 615,4 620,"3,82"
2026-05-20 23:07:16.871046,SIVC,ERIUM COTE D’IVOIRE,5 040,2 850,2 860,"0,35"
2026-05-20 23:07:16.871083,SLBC,SOLIBRA COTE D'IVOIRE,1 771,37 800,37 800,"0,79"
2026-05-20 23:07:16.871102,SMBC,SMB COTE D'IVOIRE,466,12 100,12 500,"-0,79"
2026-05-20 23:07:16.871120,SNTS,SONATEL SENEGAL,9 571,28 850,28 850,"0,00"
2026-05-20 23:07:16.871137,SOGC,SOGB COTE D'IVOIRE,35 633,7 400,7 200,"-3,36"
2026-05-20 23:07:16.871155,SPHC,SAPH COTE D'IVOIRE,1 215,6 845,6 850,"0,00"
2026-05-20 23:07:16.871172,STAC,SETAO COTE D'IVOIRE,4 251,3 000,2 980,"5,67"
2026-05-20 23:07:16.871189,STBC,SITAB COTE D'IVOIRE,2 873,21 200,21 000,"-0,94"
2026-05-20 23:07:16.871206,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,2 103,2 900,2 900,"0,00"
2026-05-20 23:07:16.871223,TTLS,TOTALENERGIES MARKETING SENEGAL,1 777,3 025,3 050,"0,99"
2026-05-20 23:07:16.871240,UNLC,UNILEVER COTE D'IVOIRE,4,58 000,58 000,"3,39"
2026-05-20 23:07:16.871257,UNXC,UNIWAX COTE D'IVOIRE,7 402,1 800,1 760,"-1,95"
