Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-04-13 16:57:58.343098,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,2 240,3 475,3 475,"0,14"
2026-04-13 16:57:58.343140,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,1 478,5 115,5 120,"-0,58"
2026-04-13 16:57:58.343163,BICC,BICI COTE D'IVOIRE,1 872,23 600,22 500,"-4,26"
2026-04-13 16:57:58.343184,BNBC,BERNABE COTE D'IVOIRE,837,1 580,1 550,"-1,90"
2026-04-13 16:57:58.343202,BOAB,BANK OF AFRICA BENIN,2 264,7 005,7 450,"-0,67"
2026-04-13 16:57:58.343220,BOABF,BANK OF AFRICA BURKINA FASO,4 150,5 680,5 680,"0,00"
2026-04-13 16:57:58.343237,BOAC,BANK OF AFRICA COTE D'IVOIRE,13 208,8 500,8 500,"0,18"
2026-04-13 16:57:58.343253,BOAM,BANK OF AFRICA MALI,4 235,4 630,4 580,"-1,08"
2026-04-13 16:57:58.343270,BOAN,BANK OF AFRICA NIGER,8 701,2 890,2 895,"2,48"
2026-04-13 16:57:58.343287,BOAS,BANK OF AFRICA SENEGAL,1 902,6 690,6 730,"0,60"
2026-04-13 16:57:58.343304,CABC,SICABLE COTE D'IVOIRE,4 324,4 450,4 190,"-3,46"
2026-04-13 16:57:58.343321,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,907,15 200,15 215,"0,10"
2026-04-13 16:57:58.343340,CFAC,CFAO MOTORS COTE D'IVOIRE,1 571,1 640,1 630,"-0,61"
2026-04-13 16:57:58.343356,CIEC,CIE COTE D'IVOIRE,3 550,3 195,3 150,"-1,41"
2026-04-13 16:57:58.343375,ECOC,ECOBANK COTE D'IVOIRE,2 516,16 215,15 615,"-3,67"
2026-04-13 16:57:58.343391,ETIT,Ecobank Transnational Incorporated TOGO,382 722,34,34,"0,00"
2026-04-13 16:57:58.343407,FTSC,FILTISAC COTE D'IVOIRE,1 511,2 305,2 295,"-0,43"
2026-04-13 16:57:58.343423,LNBB,LOTERIE NATIONALE DU BENIN,365,3 895,3 855,"-1,03"
2026-04-13 16:57:58.343454,NEIC,NEI-CEDA COTE D'IVOIRE,14 443,1 370,1 405,"2,55"
2026-04-13 16:57:58.343471,NSBC,NSIA BANQUE COTE D'IVOIRE,816,14 190,14 175,"-0,18"
2026-04-13 16:57:58.343490,NTLC,NESTLE COTE D'IVOIRE,953,12 300,12 000,"-2,28"
2026-04-13 16:57:58.343506,ONTBF,ONATEL BURKINA FASO,1 709,2 790,2 850,"2,15"
2026-04-13 16:57:58.343524,ORAC,ORANGE COTE D'IVOIRE,2 356,15 200,14 790,"-1,43"
2026-04-13 16:57:58.343539,ORGT,ORAGROUP TOGO,2 169,3 630,3 555,"-2,60"
2026-04-13 16:57:58.343556,PALC,PALM COTE D'IVOIRE,577,8 500,8 500,"-1,16"
2026-04-13 16:57:58.343572,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,600,5 055,4 900,"-2,97"
2026-04-13 16:57:58.343588,SAFC,SAFCA COTE D'IVOIRE,1 507,7 430,7 395,"-0,54"
2026-04-13 16:57:58.343605,SCRC,SUCRIVOIRE COTE D'IVOIRE,27 674,2 020,1 995,"-1,48"
2026-04-13 16:57:58.343623,SDCC,SODE COTE D'IVOIRE,318,7 250,7 150,"-1,38"
2026-04-13 16:57:58.343639,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,6 363,1 870,1 900,"0,26"
2026-04-13 16:57:58.343655,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,1 253,1 975,1 940,"0,78"
2026-04-13 16:57:58.343670,SGBC,SOCIETE GENERALE COTE D'IVOIRE,871,34 000,33 900,"-0,29"
2026-04-13 16:57:58.343686,SHEC,VIVO ENERGY COTE D'IVOIRE,4 690,2 190,2 150,"-1,83"
2026-04-13 16:57:58.343702,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,3 879,7 090,7 000,"-1,34"
2026-04-13 16:57:58.343718,SICC,SICOR COTE D'IVOIRE,23,3 995,4 200,"5,13"
2026-04-13 16:57:58.343733,SIVC,ERIUM COTE D’IVOIRE,3 388,3 080,3 215,"5,07"
2026-04-13 16:57:58.343749,SLBC,SOLIBRA COTE D'IVOIRE,398,38 000,37 200,"0,00"
2026-04-13 16:57:58.343765,SMBC,SMB COTE D'IVOIRE,1 645,11 600,11 900,"2,59"
2026-04-13 16:57:58.343780,SNTS,SONATEL SENEGAL,2 934,28 800,28 800,"0,00"
2026-04-13 16:57:58.343796,SOGC,SOGB COTE D'IVOIRE,1 033,7 995,7 900,"-0,88"
2026-04-13 16:57:58.343812,SPHC,SAPH COTE D'IVOIRE,3 767,7 445,7 320,"-1,68"
2026-04-13 16:57:58.343828,STAC,SETAO COTE D'IVOIRE,3 950,3 450,3 500,"1,45"
2026-04-13 16:57:58.343847,STBC,SITAB COTE D'IVOIRE,2 137,21 375,21 000,"-1,06"
2026-04-13 16:57:58.343862,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,1 469,2 800,2 795,"-0,18"
2026-04-13 16:57:58.343878,TTLS,TOTALENERGIES MARKETING SENEGAL,1 147,3 155,3 000,"-4,91"
2026-04-13 16:57:58.343894,UNLC,UNILEVER COTE D'IVOIRE,21,58 000,61 995,"6,89"
2026-04-13 16:57:58.343910,UNXC,UNIWAX COTE D'IVOIRE,4 591,1 980,1 975,"0,77"
