Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-06-10 08:01:49.647493,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,4 267,2 890,2 915,"0,52"
2026-06-10 08:01:49.647538,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,3 827,5 555,5 590,"0,63"
2026-06-10 08:01:49.647562,BICC,BICI COTE D'IVOIRE,860,28 900,28 900,"-0,22"
2026-06-10 08:01:49.647580,BNBC,BERNABE COTE D'IVOIRE,1 289,1 700,1 630,"-2,69"
2026-06-10 08:01:49.647598,BOAB,BANK OF AFRICA BENIN,11 185,8 700,8 745,"0,52"
2026-06-10 08:01:49.647616,BOABF,BANK OF AFRICA BURKINA FASO,5 173,5 550,5 595,"0,81"
2026-06-10 08:01:49.647632,BOAC,BANK OF AFRICA COTE D'IVOIRE,12 844,8 900,8 890,"-0,11"
2026-06-10 08:01:49.647648,BOAM,BANK OF AFRICA MALI,2 993,4 655,4 630,"-0,75"
2026-06-10 08:01:49.647685,BOAN,BANK OF AFRICA NIGER,2 941,3 705,3 740,"1,08"
2026-06-10 08:01:49.647703,BOAS,BANK OF AFRICA SENEGAL,10 052,7 450,7 400,"-0,67"
2026-06-10 08:01:49.647719,CABC,SICABLE COTE D'IVOIRE,1 531,4 100,4 000,"-2,44"
2026-06-10 08:01:49.647736,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,3 346,22 000,21 500,"-2,27"
2026-06-10 08:01:49.647753,CFAC,CFAO MOTORS COTE D'IVOIRE,2 273,1 570,1 575,"0,32"
2026-06-10 08:01:49.647769,CIEC,CIE COTE D'IVOIRE,12 402,5 005,5 050,"-0,88"
2026-06-10 08:01:49.647786,ECOC,ECOBANK COTE D'IVOIRE,6 278,16 400,16 800,"2,44"
2026-06-10 08:01:49.647801,ETIT,Ecobank Transnational Incorporated TOGO,552 955,31,33,"0,00"
2026-06-10 08:01:49.647817,FTSC,FILTISAC COTE D'IVOIRE,1 872,2 295,2 275,"-0,87"
2026-06-10 08:01:49.647833,LNBB,LOTERIE NATIONALE DU BENIN,3 576,3 835,3 835,"0,00"
2026-06-10 08:01:49.647850,NEIC,NEI-CEDA COTE D'IVOIRE,1 349,1 995,1 960,"-1,75"
2026-06-10 08:01:49.647866,NSBC,NSIA BANQUE COTE D'IVOIRE,1 445,19 250,19 250,"0,00"
2026-06-10 08:01:49.647882,NTLC,NESTLE COTE D'IVOIRE,1 238,13 490,14 225,"5,45"
2026-06-10 08:01:49.647901,ONTBF,ONATEL BURKINA FASO,5 520,2 980,2 950,"-1,34"
2026-06-10 08:01:49.647918,ORAC,ORANGE COTE D'IVOIRE,967,16 000,15 950,"-0,31"
2026-06-10 08:01:49.647938,ORGT,ORAGROUP TOGO,5 325,2 830,2 775,"-2,63"
2026-06-10 08:01:49.647955,PALC,PALM COTE D'IVOIRE,6 964,8 490,8 685,"2,24"
2026-06-10 08:01:49.647971,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,3 304,4 200,4 250,"0,00"
2026-06-10 08:01:49.647987,SAFC,SAFCA COTE D'IVOIRE,4 253,3 750,3 700,"-0,27"
2026-06-10 08:01:49.648003,SCRC,SUCRIVOIRE COTE D'IVOIRE,26 202,2 820,2 850,"1,79"
2026-06-10 08:01:49.648018,SDCC,SODE COTE D'IVOIRE,1 204,12 275,12 000,"2,56"
2026-06-10 08:01:49.648034,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,9 550,2 050,2 000,"-1,48"
2026-06-10 08:01:49.648050,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,8 787,1 620,1 600,"-1,23"
2026-06-10 08:01:49.648065,SGBC,SOCIETE GENERALE COTE D'IVOIRE,3 938,38 950,39 060,"0,28"
2026-06-10 08:01:49.648080,SHEC,VIVO ENERGY COTE D'IVOIRE,4 007,2 070,2 075,"0,00"
2026-06-10 08:01:49.648096,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,33 157,8 850,8 510,"-4,11"
2026-06-10 08:01:49.648112,SICC,SICOR COTE D'IVOIRE,92,4 490,4 490,"0,00"
2026-06-10 08:01:49.648127,SIVC,ERIUM COTE D’IVOIRE,1 185,2 840,2 845,"0,18"
2026-06-10 08:01:49.648143,SLBC,SOLIBRA COTE D'IVOIRE,2 379,38 015,37 005,"-2,67"
2026-06-10 08:01:49.648162,SMBC,SMB COTE D'IVOIRE,3 643,14 300,15 380,"7,36"
2026-06-10 08:01:49.648178,SNTS,SONATEL SENEGAL,7 867,28 495,28 420,"-0,28"
2026-06-10 08:01:49.648194,SOGC,SOGB COTE D'IVOIRE,12 539,8 300,8 490,"2,29"
2026-06-10 08:01:49.648210,SPHC,SAPH COTE D'IVOIRE,2 533,7 570,7 550,"-0,40"
2026-06-10 08:01:49.648225,STAC,SETAO COTE D'IVOIRE,8 502,2 900,3 115,"7,41"
2026-06-10 08:01:49.648240,STBC,SITAB COTE D'IVOIRE,5 961,21 995,21 900,"-0,43"
2026-06-10 08:01:49.648256,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,8 839,2 890,2 805,"-0,71"
2026-06-10 08:01:49.648271,TTLS,TOTALENERGIES MARKETING SENEGAL,5 531,3 490,3 475,"-0,43"
2026-06-10 08:01:49.648286,UNLC,UNILEVER COTE D'IVOIRE,5,59 350,59 300,"2,24"
2026-06-10 08:01:49.648301,UNXC,UNIWAX COTE D'IVOIRE,6 758,1 890,1 905,"0,79"
