Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2025-12-02 12:32:41.146359,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,1 194,2 495,2 520,"0,80"
2025-12-02 12:32:41.146404,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,426,5 000,5 000,"0,00"
2025-12-02 12:32:41.146428,BICC,BICI COTE D'IVOIRE,15,20 075,19 605,"-2,22"
2025-12-02 12:32:41.146451,BNBC,BERNABE COTE D'IVOIRE,2 700,1 390,1 355,"-2,52"
2025-12-02 12:32:41.146470,BOAB,BANK OF AFRICA BENIN,3 811,5 335,5 340,"0,09"
2025-12-02 12:32:41.146489,BOABF,BANK OF AFRICA BURKINA FASO,1 928,4 100,4 085,"2,38"
2025-12-02 12:32:41.146506,BOAC,BANK OF AFRICA COTE D'IVOIRE,4 515,7 295,7 245,"0,00"
2025-12-02 12:32:41.146524,BOAM,BANK OF AFRICA MALI,3 317,4 045,4 000,"0,00"
2025-12-02 12:32:41.146542,BOAN,BANK OF AFRICA NIGER,1 875,2 500,2 500,"0,00"
2025-12-02 12:32:41.146560,BOAS,BANK OF AFRICA SENEGAL,5 081,5 550,5 505,"0,00"
2025-12-02 12:32:41.146577,CABC,SICABLE COTE D'IVOIRE,422,2 300,2 150,"-6,52"
2025-12-02 12:32:41.146595,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,83,10 840,10 850,"0,00"
2025-12-02 12:32:41.146613,CFAC,CFAO MOTORS COTE D'IVOIRE,3 994,1 725,1 780,"4,71"
2025-12-02 12:32:41.146630,CIEC,CIE COTE D'IVOIRE,1 709,2 500,2 500,"0,00"
2025-12-02 12:32:41.146647,ECOC,ECOBANK COTE D'IVOIRE,174,16 700,16 750,"-0,12"
2025-12-02 12:32:41.146683,ETIT,Ecobank Transnational Incorporated TOGO,141 766,22,22,"0,00"
2025-12-02 12:32:41.146700,FTSC,FILTISAC COTE D'IVOIRE,5 013,2 290,2 290,"-0,43"
2025-12-02 12:32:41.146717,LNBB,LOTERIE NATIONALE DU BENIN,232,3 800,3 800,"0,00"
2025-12-02 12:32:41.146734,NEIC,NEI-CEDA COTE D'IVOIRE,309,900,905,"0,56"
2025-12-02 12:32:41.146751,NSBC,NSIA BANQUE COTE D'IVOIRE,366,11 955,11 900,"-0,75"
2025-12-02 12:32:41.146767,NTLC,NESTLE COTE D'IVOIRE,62,11 530,11 530,"0,00"
2025-12-02 12:32:41.146784,ONTBF,ONATEL BURKINA FASO,253,2 520,2 520,"-0,20"
2025-12-02 12:32:41.146800,ORAC,ORANGE COTE D'IVOIRE,140,14 950,15 260,"-2,52"
2025-12-02 12:32:41.146816,ORGT,ORAGROUP TOGO,247,2 550,2 500,"-3,85"
2025-12-02 12:32:41.146838,PALC,PALM COTE D'IVOIRE,2 549,8 000,8 100,"1,25"
2025-12-02 12:32:41.146854,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,501,3 900,3 940,"1,03"
2025-12-02 12:32:41.146873,SAFC,SAFCA COTE D'IVOIRE,1 449,3 180,3 000,"-5,66"
2025-12-02 12:32:41.146890,SCRC,SUCRIVOIRE COTE D'IVOIRE,4 953,1 000,1 000,"0,00"
2025-12-02 12:32:41.146906,SDCC,SODE COTE D'IVOIRE,124,6 095,6 095,"0,00"
2025-12-02 12:32:41.146924,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,3 480,1 450,1 420,"-3,07"
2025-12-02 12:32:41.146940,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,0,0,700,"0,00"
2025-12-02 12:32:41.146956,SGBC,SOCIETE GENERALE COTE D'IVOIRE,247,27 600,28 000,"1,45"
2025-12-02 12:32:41.146974,SHEC,VIVO ENERGY COTE D'IVOIRE,1 890,1 510,1 520,"-1,94"
2025-12-02 12:32:41.146991,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,1 538,5 765,5 770,"0,09"
2025-12-02 12:32:41.147007,SICC,SICOR COTE D'IVOIRE,20,3 390,3 390,"0,00"
2025-12-02 12:32:41.147023,SIVC,AIR LIQUIDE COTE D'IVOIRE,12 507,665,670,"0,75"
2025-12-02 12:32:41.147039,SLBC,SOLIBRA COTE D'IVOIRE,401,28 000,28 000,"0,00"
2025-12-02 12:32:41.147055,SMBC,SMB COTE D'IVOIRE,2 936,9 500,9 450,"-0,53"
2025-12-02 12:32:41.147071,SNTS,SONATEL SENEGAL,1 898,26 000,26 000,"0,00"
2025-12-02 12:32:41.147087,SOGC,SOGB COTE D'IVOIRE,534,7 940,7 940,"-0,13"
2025-12-02 12:32:41.147103,SPHC,SAPH COTE D'IVOIRE,530,7 650,7 995,"-0,06"
2025-12-02 12:32:41.147120,STAC,SETAO COTE D'IVOIRE,206,1 150,1 150,"0,00"
2025-12-02 12:32:41.147136,STBC,SITAB COTE D'IVOIRE,1 052,19 480,19 480,"-0,05"
2025-12-02 12:32:41.147152,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,425,2 395,2 390,"-0,21"
2025-12-02 12:32:41.147171,TTLS,TOTALENERGIES MARKETING SENEGAL,799,2 550,2 500,"-1,96"
2025-12-02 12:32:41.147187,UNLC,UNILEVER COTE D'IVOIRE,0,0,43 400,"0,00"
2025-12-02 12:32:41.147203,UNXC,UNIWAX COTE D'IVOIRE,1 264,1 450,1 450,"0,00"
