Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-04-20 13:17:35.698186,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,167,3 420,3 315,"0,30"
2026-04-20 13:17:35.698227,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,1 895,5 115,5 110,"0,00"
2026-04-20 13:17:35.698255,BICC,BICI COTE D'IVOIRE,577,25 100,25 000,"5,46"
2026-04-20 13:17:35.698277,BNBC,BERNABE COTE D'IVOIRE,160,1 565,1 505,"0,00"
2026-04-20 13:17:35.698296,BOAB,BANK OF AFRICA BENIN,5 659,7 985,8 000,"0,19"
2026-04-20 13:17:35.698314,BOABF,BANK OF AFRICA BURKINA FASO,7 782,5 600,5 650,"0,36"
2026-04-20 13:17:35.698331,BOAC,BANK OF AFRICA COTE D'IVOIRE,57 063,8 600,8 695,"1,10"
2026-04-20 13:17:35.698351,BOAM,BANK OF AFRICA MALI,3 522,4 700,4 750,"1,06"
2026-04-20 13:17:35.698368,BOAN,BANK OF AFRICA NIGER,27 196,3 440,3 385,"5,78"
2026-04-20 13:17:35.698385,BOAS,BANK OF AFRICA SENEGAL,6 003,6 795,6 800,"0,07"
2026-04-20 13:17:35.698402,CABC,SICABLE COTE D'IVOIRE,592,3 805,3 800,"-0,13"
2026-04-20 13:17:35.698418,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,525,16 805,16 835,"0,18"
2026-04-20 13:17:35.698436,CFAC,CFAO MOTORS COTE D'IVOIRE,5 789,1 545,1 545,"0,00"
2026-04-20 13:17:35.698452,CIEC,CIE COTE D'IVOIRE,1 991,3 140,3 100,"0,00"
2026-04-20 13:17:35.698468,ECOC,ECOBANK COTE D'IVOIRE,915,15 800,15 820,"-2,65"
2026-04-20 13:17:35.698487,ETIT,Ecobank Transnational Incorporated TOGO,2 794 943,25,27,"3,85"
2026-04-20 13:17:35.698506,FTSC,FILTISAC COTE D'IVOIRE,1 353,2 100,2 195,"-0,23"
2026-04-20 13:17:35.698527,LNBB,LOTERIE NATIONALE DU BENIN,4 896,3 850,3 850,"-2,04"
2026-04-20 13:17:35.698544,NEIC,NEI-CEDA COTE D'IVOIRE,7 818,1 375,1 390,"1,46"
2026-04-20 13:17:35.698560,NSBC,NSIA BANQUE COTE D'IVOIRE,504,14 200,14 100,"0,36"
2026-04-20 13:17:35.698576,NTLC,NESTLE COTE D'IVOIRE,53 555,11 900,12 490,"4,08"
2026-04-20 13:17:35.698592,ONTBF,ONATEL BURKINA FASO,1 895,2 705,2 720,"0,00"
2026-04-20 13:17:35.698608,ORAC,ORANGE COTE D'IVOIRE,45,15 100,15 005,"2,07"
2026-04-20 13:17:35.698624,ORGT,ORAGROUP TOGO,2 044,3 360,3 320,"-1,19"
2026-04-20 13:17:35.698641,PALC,PALM COTE D'IVOIRE,569,8 100,8 080,"-0,25"
2026-04-20 13:17:35.698658,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,396,4 990,4 900,"0,00"
2026-04-20 13:17:35.698674,SAFC,SAFCA COTE D'IVOIRE,7 585,5 300,5 830,"7,47"
2026-04-20 13:17:35.698690,SCRC,SUCRIVOIRE COTE D'IVOIRE,7 904,2 050,2 035,"-0,25"
2026-04-20 13:17:35.698706,SDCC,SODE COTE D'IVOIRE,480,7 250,7 240,"1,40"
2026-04-20 13:17:35.698722,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,11 000,1 780,1 795,"0,56"
2026-04-20 13:17:35.698737,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,3 580,1 700,1 740,"7,08"
2026-04-20 13:17:35.698756,SGBC,SOCIETE GENERALE COTE D'IVOIRE,23 849,35 470,32 800,"-0,61"
2026-04-20 13:17:35.698772,SHEC,VIVO ENERGY COTE D'IVOIRE,4 200,1 890,1 890,"0,00"
2026-04-20 13:17:35.698788,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,3 877,7 025,6 980,"-0,57"
2026-04-20 13:17:35.698804,SICC,SICOR COTE D'IVOIRE,77,4 350,4 340,"2,84"
2026-04-20 13:17:35.698820,SIVC,ERIUM COTE D’IVOIRE,2 237,2 700,2 660,"-1,48"
2026-04-20 13:17:35.698835,SLBC,SOLIBRA COTE D'IVOIRE,83,39 700,39 190,"-1,53"
2026-04-20 13:17:35.698851,SMBC,SMB COTE D'IVOIRE,679,11 535,11 500,"-0,30"
2026-04-20 13:17:35.698867,SNTS,SONATEL SENEGAL,2 450,28 500,28 005,"-1,72"
2026-04-20 13:17:35.698882,SOGC,SOGB COTE D'IVOIRE,4 620,7 870,7 700,"-2,16"
2026-04-20 13:17:35.698899,SPHC,SAPH COTE D'IVOIRE,556,7 315,7 395,"1,30"
2026-04-20 13:17:35.698915,STAC,SETAO COTE D'IVOIRE,4 090,2 700,2 695,"-2,18"
2026-04-20 13:17:35.698932,STBC,SITAB COTE D'IVOIRE,537,20 800,20 600,"0,49"
2026-04-20 13:17:35.698949,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,1 223,2 800,2 750,"-1,61"
2026-04-20 13:17:35.698965,TTLS,TOTALENERGIES MARKETING SENEGAL,5 739,3 280,3 035,"-7,47"
2026-04-20 13:17:35.698983,UNLC,UNILEVER COTE D'IVOIRE,11,61 810,57 500,"0,00"
2026-04-20 13:17:35.698999,UNXC,UNIWAX COTE D'IVOIRE,8 248,1 855,1 870,"-0,27"
