Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-02-09 10:51:14.101545,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,3 913,3 100,3 100,"0,00"
2026-02-09 10:51:14.101587,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,252,4 950,4 985,"0,91"
2026-02-09 10:51:14.101615,BICC,BICI COTE D'IVOIRE,59,19 580,19 300,"0,03"
2026-02-09 10:51:14.101637,BNBC,BERNABE COTE D'IVOIRE,2 037,1 535,1 600,"4,23"
2026-02-09 10:51:14.101657,BOAB,BANK OF AFRICA BENIN,861,6 955,6 915,"-0,72"
2026-02-09 10:51:14.101676,BOABF,BANK OF AFRICA BURKINA FASO,1 250,4 715,4 665,"0,32"
2026-02-09 10:51:14.101693,BOAC,BANK OF AFRICA COTE D'IVOIRE,2 308,7 250,7 245,"-0,07"
2026-02-09 10:51:14.101710,BOAM,BANK OF AFRICA MALI,565,4 250,4 250,"0,00"
2026-02-09 10:51:14.101730,BOAN,BANK OF AFRICA NIGER,535,2 600,2 605,"0,00"
2026-02-09 10:51:14.101748,BOAS,BANK OF AFRICA SENEGAL,2 298,5 995,5 980,"-0,33"
2026-02-09 10:51:14.101765,CABC,SICABLE COTE D'IVOIRE,777,3 675,3 950,"7,48"
2026-02-09 10:51:14.101782,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,71,12 200,12 250,"1,45"
2026-02-09 10:51:14.101800,CFAC,CFAO MOTORS COTE D'IVOIRE,1 117,1 585,1 580,"-0,63"
2026-02-09 10:51:14.101817,CIEC,CIE COTE D'IVOIRE,2 004,2 690,2 700,"0,37"
2026-02-09 10:51:14.101833,ECOC,ECOBANK COTE D'IVOIRE,847,17 500,17 500,"0,00"
2026-02-09 10:51:14.101849,ETIT,Ecobank Transnational Incorporated TOGO,191 697,24,25,"4,17"
2026-02-09 10:51:14.101865,FTSC,FILTISAC COTE D'IVOIRE,876,2 155,2 350,"2,17"
2026-02-09 10:51:14.101882,LNBB,LOTERIE NATIONALE DU BENIN,55,3 940,3 940,"0,00"
2026-02-09 10:51:14.101899,NEIC,NEI-CEDA COTE D'IVOIRE,232,1 255,1 250,"1,21"
2026-02-09 10:51:14.101915,NSBC,NSIA BANQUE COTE D'IVOIRE,321,12 860,12 860,"0,00"
2026-02-09 10:51:14.101934,NTLC,NESTLE COTE D'IVOIRE,269,11 500,11 450,"0,00"
2026-02-09 10:51:14.101953,ONTBF,ONATEL BURKINA FASO,689,2 710,2 675,"-0,93"
2026-02-09 10:51:14.101969,ORAC,ORANGE COTE D'IVOIRE,900,15 000,15 000,"0,03"
2026-02-09 10:51:14.101988,ORGT,ORAGROUP TOGO,2 193,2 625,2 685,"2,68"
2026-02-09 10:51:14.102005,PALC,PALM COTE D'IVOIRE,287,8 435,8 435,"-0,18"
2026-02-09 10:51:14.102021,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,226,4 495,4 500,"0,11"
2026-02-09 10:51:14.102037,SAFC,SAFCA COTE D'IVOIRE,531,3 850,3 850,"0,00"
2026-02-09 10:51:14.102054,SCRC,SUCRIVOIRE COTE D'IVOIRE,2 300,1 240,1 240,"0,40"
2026-02-09 10:51:14.102070,SDCC,SODE COTE D'IVOIRE,50,5 950,6 200,"4,20"
2026-02-09 10:51:14.102086,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,907,1 690,1 695,"-0,29"
2026-02-09 10:51:14.102102,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,630,2 370,2 370,"7,48"
2026-02-09 10:51:14.102120,SGBC,SOCIETE GENERALE COTE D'IVOIRE,749,30 500,30 500,"0,00"
2026-02-09 10:51:14.102136,SHEC,VIVO ENERGY COTE D'IVOIRE,1 477,1 745,1 760,"1,15"
2026-02-09 10:51:14.102166,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,2 467,6 490,6 750,"4,25"
2026-02-09 10:51:14.102184,SICC,SICOR COTE D'IVOIRE,13,4 000,4 000,"0,00"
2026-02-09 10:51:14.102200,SIVC,ERIUM COTE D’IVOIRE,6 063,2 480,2 480,"7,36"
2026-02-09 10:51:14.102216,SLBC,SOLIBRA COTE D'IVOIRE,22,28 865,29 290,"1,51"
2026-02-09 10:51:14.102236,SMBC,SMB COTE D'IVOIRE,76,11 000,11 010,"0,09"
2026-02-09 10:51:14.102252,SNTS,SONATEL SENEGAL,416,27 000,27 050,"0,19"
2026-02-09 10:51:14.102268,SOGC,SOGB COTE D'IVOIRE,3 949,7 940,7 850,"-1,13"
2026-02-09 10:51:14.102284,SPHC,SAPH COTE D'IVOIRE,696,7 550,7 600,"1,33"
2026-02-09 10:51:14.102300,STAC,SETAO COTE D'IVOIRE,748,1 585,1 570,"6,08"
2026-02-09 10:51:14.102317,STBC,SITAB COTE D'IVOIRE,634,20 100,20 100,"0,50"
2026-02-09 10:51:14.102333,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,2 055,2 400,2 450,"2,08"
2026-02-09 10:51:14.102349,TTLS,TOTALENERGIES MARKETING SENEGAL,781,2 730,2 730,"-0,36"
2026-02-09 10:51:14.102365,UNLC,UNILEVER COTE D'IVOIRE,10,62 630,62 500,"7,27"
2026-02-09 10:51:14.102381,UNXC,UNIWAX COTE D'IVOIRE,20 732,1 995,2 000,"5,26"
